t (s),x (m),y (m),z (m),vx (m/s),vy (m/s),vz (m/s),v (m/s),Mach
5.947770058183775,10.444014861539005,813.0350849264763,136.42032127620345,2.84400263616414,104.01014416024914,-9.733431590216986,104.50329243498383,0.3075500952747317
5.957770058183775,10.472466974146737,814.0748205506806,136.32253013791285,2.846419092077374,103.93699756665532,-9.824786371601796,104.43911140978877,0.3073608729335216
5.967770058183775,10.500943227507,815.1138252151983,136.22382574249025,2.848830786387179,103.86395217505085,-9.916083035958723,104.37511725045748,0.30717219778173455
5.977770058183775,10.529443574001867,816.152099930404,136.12420867054604,2.8512377189128695,103.79100765021651,-10.007321694590585,104.31130961250597,0.3069840688115992
5.9877700581837745,10.55796796601251,817.189645703296,136.02367950158327,2.8536398893654233,103.71816366138214,-10.09850245850644,104.24768815571828,0.3067964850278669
5.997770058183774,10.58651635591243,818.2264635377226,135.9222388139835,2.8560372968376297,103.64541989848581,-10.18962543998536,104.18425256045927,0.3066094454958193
6.007770058183774,10.615088696070792,819.2625544342851,135.81988718502276,2.8584299409003995,103.57277603723442,-10.280690749283497,104.12100249262183,0.3064229492381099
6.017770058183774,10.643684938851516,820.2979193903776,135.71662519087457,2.860817821417352,103.50023174496381,-10.371698495138354,104.05793760950007,0.3062369952520488
6.027770058183774,10.67230503661675,821.3325594000854,135.61245340662683,2.863200937427323,103.42778671634319,-10.462648788274896,103.99505759561967,0.30605158261504967
6.037770058183773,10.700948941716245,822.3664754545343,135.5073724062543,2.8655792883350806,103.35544063533152,-10.55354173769468,103.93236212455933,0.30586671037227214
6.047770058183773,10.729616606497848,823.3996685415653,135.40138276265733,2.86795287378485,103.28319317920094,-10.644377451061098,103.86985086298645,0.30568237754849925
6.057770058183773,10.758307983304245,824.4321396458481,135.29448504765762,2.870321693110568,103.21104403611429,-10.735156036446694,103.80752348829792,0.30549858320005313
6.067770058183773,10.787023024471898,825.4638897489248,135.18667983200035,2.8726857458980453,103.13899288711904,-10.825877600527777,103.74537967054479,0.30531532636160064
6.077770058183773,10.815761682332383,826.4949198291766,135.07796768536448,2.8750450318871166,103.06703940925279,-10.916542248875247,103.68341907554614,0.3051326060553176
6.087770058183772,10.844523909215166,827.525230861744,134.9683491763777,2.8773995501534775,102.99518330180976,-11.007150088690457,103.62164139126331,0.3049504213685062
6.097770058183772,10.87330965743865,828.5548238188237,134.85782487259246,2.8797492997844265,102.92342426466709,-11.097701226591848,103.56004630603914,0.30476877138955466
6.107770058183772,10.90211887931472,829.5836996695317,134.74639534050664,2.8820942805753296,102.85176197587427,-11.18819576624244,103.49863348608902,0.30458765514169567
6.117770058183772,10.930951527152098,830.6118593798053,134.63406114558057,2.884434491949262,102.78019612635752,-11.278633811984385,103.43740261035029,0.30440707168556524
6.1277700581837715,10.959807553253707,831.6393039124963,134.52082285223395,2.8867699333240364,102.70872640812328,-11.369015467610646,103.37635335863534,0.30422702008433855
6.137770058183771,10.988686909917986,832.6660342273382,134.40668102385598,2.8891006041741987,102.63735251225464,-11.459340836152899,103.31548540961798,0.3040474993978044
6.147770058183771,11.017589549434001,833.6920512811123,134.291636222794,2.8914265038464406,102.56607413484343,-11.549610020514315,103.2547984467904,0.3038685086998956
6.157770058183771,11.04651542408988,834.7173560273851,134.17568901038885,2.893747631895389,102.49489096617076,-11.639823122313496,103.19429214759447,0.30369004704670405
6.167770058183771,11.075464486163312,835.7419494168234,134.05883994694665,2.8960639873432985,102.42380271458912,-11.729980244503867,103.13396620741544,0.30351211354709146
6.1777700581837705,11.104436687927217,836.7658323970203,133.9410895917647,2.898375569907241,102.35280906687993,-11.820081486992066,103.07382029974706,0.3033347072454601
6.18777005818377,11.133431981650762,837.7890059124704,133.82243850314083,2.9006823790178595,102.2819097199421,-11.9101269501498,103.01385410803256,0.3031578272154571
6.19777005818377,11.162450319592828,838.8114709047908,133.7028872383551,2.90298441363865,102.21110438666639,-12.000116735514407,102.95406733157176,0.30298147257735875
6.20777005818377,11.191491654007352,839.8332283125559,133.58243635369473,2.905281673404493,102.14039275905922,-12.09005094160578,102.89445964845396,0.3028056423889864
6.21777005818377,11.220555937142626,840.8542790713292,133.46108640445732,2.9075741576825336,102.06977453864275,-12.179929667374772,102.83503074611289,0.30263033573562587
6.227770058183769,11.249643121240581,841.8746241136945,133.33883794495353,2.9098618658339257,101.99924942797398,-12.269753011245193,102.77578031280153,0.3024555517049399
6.237770058183769,11.278753158536732,842.8942643692664,133.21569152851237,2.9121447972764103,101.9288171286018,-12.35952107087404,102.71670803553641,0.3022812893809174
6.247770058183769,11.307886001260739,843.9132007646799,133.09164770748896,2.914422951233554,101.85847734922017,-12.449233944121707,102.6578136082965,0.302107547868003
6.257770058183769,11.337041601702769,844.9314342237942,132.9667070332551,2.916696389609026,101.78822992290978,-12.538891735377858,102.59909685089742,0.30193432664092584
6.2677700581837685,11.366219919286303,845.9489656834876,132.84087005518796,2.9189667052524424,101.71807815344957,-12.6284947751658,102.54056109727523,0.3017616355159097
6.277770058183768,11.395420927389344,846.9657961091635,132.7141373196399,2.9212344953528686,101.64802307415543,-12.718043248505552,102.482207382217,0.30158947754303184
6.287770058183768,11.424644600811673,847.9819264663672,132.5865093717679,2.923499770946436,101.57806441386047,-12.807537256810283,102.42403541923983,0.3014178518840216
6.297770058183768,11.453890914463253,848.9973577179364,132.45798675571734,2.9257625430333145,101.50820190230468,-12.896976901003029,102.36604492253412,0.3012467577025543
6.307770058183768,11.483159843363868,850.0120908240111,132.32857001462673,2.9280228225778804,101.43843527013122,-12.986362281518598,102.30823560695879,0.30107619416423814
6.3177700581837675,11.5124513626432,851.0261267420279,132.19825969063444,2.93028062055201,101.36876424747871,-13.075693498129548,102.25060718662324,0.30090616043244023
6.327770058183767,11.541765447539177,852.0394664267717,132.0670563248783,2.93253594776268,101.29918856959594,-13.16497065065201,102.19315938053784,0.3007366556849162
6.337770058183767,11.571102073400832,853.0521108302796,131.9349604575136,2.9347888153662263,101.22970796010402,-13.254193836833217,102.13589189576354,0.30056767906422177
